Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
682052a93dac7f80267b8d6e,5eea5e9ee0d561140ff250a1,RETURNED,Not Applicable,2025-05-11T07:33:09.300000Z,,,2025-05-14T07:37:13.795118Z,,,2429,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682054f65cddd579519f6118,5739859f12d1d8000735c216,RETURNED,Not Applicable,2025-05-11T07:43:03.946000Z,,,2025-05-14T07:37:13.793679Z,,,4459,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68205575a4e63855bc51aebc,67def81ba5ffb33a228e677b,REJECTED,Not Applicable,2025-05-11T07:45:04.527000Z,2025-05-11T08:25:29.342000Z,2025-05-15T01:32:26.812000Z,2025-05-15T03:38:51.993748Z,2425.0,NOCODE,427,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68205723a93d36dec081994a,5a94ee9bf6dfdd0001ea50f1,APPROVED,Not Applicable,2025-05-11T07:52:09.324000Z,2025-05-11T08:19:47.687000Z,2025-05-14T07:16:11.645000Z,2025-05-11T08:19:48.208510Z,1659.0,C41MHPUZ,2374,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68205ae19087db2b83ade9ec,632c673f8b99c86ac2fba537,RETURNED,Not Applicable,2025-05-11T08:15:11.156000Z,,,2025-05-14T07:37:13.807917Z,,,2270,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68205ce6aec1a36f1ffab9e2,66735fc590d2b006289002b6,APPROVED,Not Applicable,2025-05-11T08:20:27.010000Z,2025-05-11T09:21:22.008000Z,2025-05-14T07:16:55.675000Z,2025-05-11T09:21:22.514218Z,3655.0,C41MHPUZ,573,39,Male,Asian,Australia,Australia,Australia,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68205e2e52a98f8b2918ec53,67e8b0e92a1b425a25b01d1b,RETURNED,Not Applicable,2025-05-11T08:22:31.822000Z,,,2025-05-14T07:37:13.795935Z,,,375,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68205fe43ee55aa1689f454f,67f2a908ade3b552f3fbfbcc,APPROVED,Not Applicable,2025-05-11T08:30:27.544000Z,2025-05-11T08:51:43.821000Z,2025-05-14T07:16:33.049000Z,2025-05-11T08:51:44.344853Z,1277.0,C41MHPUZ,636,28,Female,Black,United States,United States,United States,English,Yes,Part-Time
68206045293e96bd95f56aae,6266b4ea9408fc167507d923,RETURNED,Not Applicable,2025-05-11T08:31:11.558000Z,,,2025-05-14T07:37:13.807878Z,,,5982,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68206141b1d9e473cd7583c9,5dd05d80b2204f1487f7812c,RETURNED,Not Applicable,2025-05-11T08:35:24.318000Z,,,2025-05-14T07:37:13.807130Z,,,3929,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68206163024ae3eb6a4c6cc7,67cafa97534132b573e4dd5c,AWAITING REVIEW,Not Applicable,2025-05-11T08:41:28.239000Z,2025-05-11T08:48:38.782000Z,,2025-05-11T08:48:39.295094Z,431.0,C41MHPUZ,411,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682062f96332e5462c43bebf,67ec83bf32bd364be7ec316d,RETURNED,Not Applicable,2025-05-11T08:42:44.109000Z,,,2025-05-14T07:37:13.811411Z,,,456,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
682063fec12ae67bd77bf968,67e96753bfae841df194dd24,RETURNED,Not Applicable,2025-05-11T08:47:00.018000Z,,,2025-05-14T07:37:13.810491Z,,,317,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68206d029649ed4c6d4c3526,62d6d87d91cf24a3c1c0f10c,APPROVED,Not Applicable,2025-05-11T09:25:26.006000Z,2025-05-11T09:44:09.637000Z,2025-05-14T07:17:03.126000Z,2025-05-11T09:44:10.123684Z,1124.0,C41MHPUZ,2075,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68206d448d9ebbad82688abb,67eb2bd6461dbf31558bcfe5,APPROVED,Not Applicable,2025-05-11T09:27:23.697000Z,2025-05-11T10:30:36.972000Z,2025-05-14T07:17:15.619000Z,2025-05-11T10:30:37.617184Z,3794.0,C41MHPUZ,448,23,Female,Black,United States,United States,United States,English,No,Part-Time
6820b12fa6c1991175885d0b,5a94ee9bf6dfdd0001ea50f1,APPROVED,Not Applicable,2025-05-11T14:16:25.701000Z,2025-05-11T14:28:07.412000Z,2025-05-14T07:17:27.193000Z,2025-05-11T14:28:07.928996Z,702.0,C41MHPUZ,2375,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6820b132faf488edadc665db,62877d5f6a054e53313ac916,RETURNED,Not Applicable,2025-05-11T14:16:21.453000Z,,,2025-05-14T07:37:13.816322Z,,,10553,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b1337ad88976696603fd,67d01671bd666a9fb9c603fb,APPROVED,Not Applicable,2025-05-11T14:17:20.998000Z,2025-05-11T14:35:10.168000Z,2025-05-14T07:19:18.071000Z,2025-05-11T14:35:10.674743Z,1070.0,C41MHPUZ,210,36,Female,Black,Zimbabwe,United Kingdom,Zimbabwe,Other,Yes,Full-Time
6820b1346332e5462c43c24c,681154497853ae1091725328,RETURNED,Not Applicable,2025-05-11T14:17:10.559000Z,,,2025-05-14T07:37:13.819445Z,,,241,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b134e4b802a23e6db7d7,673cf6d476dc4af064402a8c,APPROVED,Not Applicable,2025-05-11T14:16:29.316000Z,2025-05-11T14:45:52.496000Z,2025-05-14T07:19:47.502000Z,2025-05-11T14:45:53.030013Z,1764.0,C41MHPUZ,856,22,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6820b135c72c593b293e0603,67c6c1b45188852598a474bf,RETURNED,Not Applicable,2025-05-11T14:16:26.213000Z,,,2025-05-14T07:37:13.817565Z,,,445,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b135ef2a8dbee947e1f6,6718b63a1e293387ef30d259,RETURNED,Not Applicable,2025-05-11T14:16:21.338000Z,,,2025-05-14T07:37:13.817951Z,,,772,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b136651392c515689a2b,5c4d8d706b23ab0001a34af2,APPROVED,Not Applicable,2025-05-11T14:16:34.397000Z,2025-05-11T14:44:19.530000Z,2025-05-14T07:19:34.213000Z,2025-05-11T14:44:20.068056Z,1666.0,C41MHPUZ,2078,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6820b13671015d7cf591b71b,613dd5fb512aabe8d5d32393,APPROVED,Not Applicable,2025-05-11T14:16:34.441000Z,2025-05-11T14:49:43.634000Z,2025-05-14T07:19:59.409000Z,2025-05-11T14:49:44.097870Z,1990.0,C41MHPUZ,3075,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
6820b1369899cd8aa5b3b337,67ef4c37f1e3a6b457d0e046,APPROVED,Not Applicable,2025-05-11T14:20:26.584000Z,2025-05-11T14:47:01.280000Z,2025-05-14T07:19:53.926000Z,2025-05-11T14:47:01.810989Z,1595.0,C41MHPUZ,596,44,Male,White,United States,United States,United States,English,No,Full-Time
6820b137df0a6dfef2356367,62d43cee3d60ac98c1dcacc8,APPROVED,Not Applicable,2025-05-11T14:16:28.517000Z,2025-05-11T15:02:59.065000Z,2025-05-14T07:17:17.168000Z,2025-05-11T15:02:59.608022Z,2791.0,C41MHPUZ,5760,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6820b156c4a1fdf29a7c00db,665585d3c2b72eebdd366c8e,RETURNED,Not Applicable,2025-05-11T14:17:17.937000Z,,,2025-05-14T07:37:13.842824Z,,,736,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b163c26eeb8128a36b24,67dd93a4fe9f3e8ed3ace123,APPROVED,Not Applicable,2025-05-11T14:17:18.708000Z,2025-05-11T15:02:33.484000Z,2025-05-14T07:20:10.356000Z,2025-05-11T15:02:33.998336Z,2715.0,C41MHPUZ,430,74,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6820b226bfd60af8944d37c9,6647268cc986878025283573,RETURNED,Not Applicable,2025-05-11T14:20:35.230000Z,,,2025-05-14T07:37:13.823048Z,,,754,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b2ff9b387f7fd211b11d,680ebf035ab59d342f31726e,RETURNED,Not Applicable,2025-05-11T14:24:34.144000Z,,,2025-05-14T07:37:13.822322Z,,,234,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b6054fc41f23483ea624,67e1da8a432675c0e850e8d1,RETURNED,Not Applicable,2025-05-11T14:37:14.979000Z,,,2025-05-14T07:37:13.824210Z,,,238,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820b71f2d7f2da74c0ca78b,5a94ee9bf6dfdd0001ea50f1,APPROVED,Not Applicable,2025-05-11T14:41:44.090000Z,2025-05-11T14:55:51.884000Z,2025-05-14T07:20:04.951000Z,2025-05-11T14:55:52.386228Z,848.0,C41MHPUZ,2375,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6820c05a33987d3e200a4eb5,5c4f5967aac8be0001716a65,APPROVED,Not Applicable,2025-05-11T15:21:00.230000Z,2025-05-11T15:28:47.524000Z,2025-05-14T07:20:26.960000Z,2025-05-11T15:28:47.994441Z,468.0,C41MHPUZ,5699,33,Male,White,Ireland,United Kingdom,Ireland,English,Yes,Full-Time
6820c2ebd387d2a10ffb4f69,66bcce7233ce3b6b5aaecd5e,RETURNED,Not Applicable,2025-05-11T15:31:59.011000Z,,,2025-05-14T07:37:13.826031Z,,,987,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820c31598bf573a735e385c,5a13f961120fb30001949942,REJECTED,Not Applicable,2025-05-11T15:32:46.999000Z,2025-05-11T16:49:49.693000Z,2025-05-15T02:53:08.118000Z,2025-05-15T03:38:51.996020Z,4623.0,NOCODE,594,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820cfcf22f9cf1d27391bb3,67081ef77f9b5aaceef957c0,RETURNED,Not Applicable,2025-05-11T16:28:38.584000Z,,,2025-05-14T07:37:13.834717Z,,,446,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820cfd358e572e1f46f0d31,63ea4b5592211a79471c9deb,RETURNED,Not Applicable,2025-05-11T16:27:02.177000Z,,,2025-05-14T07:37:13.828927Z,,,1067,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820cfd3808d5d82ff3a1c66,5bb756696322c5000159756c,APPROVED,Not Applicable,2025-05-11T16:27:08.299000Z,2025-05-11T17:06:41.211000Z,2025-05-14T07:21:13.428000Z,2025-05-11T17:06:41.735901Z,2373.0,C41MHPUZ,3931,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6820cfd381f7240dcbd50066,5bbb5e3f118c0600013c3202,RETURNED,Not Applicable,2025-05-11T16:36:59.189000Z,,,2025-05-14T07:37:13.833234Z,,,2876,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820cfd52839124da2554215,67d1030e4f22b40bbf0450a4,RETURNED,Not Applicable,2025-05-11T16:28:32.472000Z,,,2025-05-14T07:37:13.855793Z,,,620,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820cfd52d5383cca8cb8584,6658b198f863db3c5d605d13,APPROVED,Not Applicable,2025-05-11T16:27:11.164000Z,2025-05-11T16:57:11.994000Z,2025-05-14T07:21:03.008000Z,2025-05-11T16:57:12.507733Z,1801.0,C41MHPUZ,322,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6820cfd5e75d5b9d95559261,669f0372343e26023ee5c023,APPROVED,Not Applicable,2025-05-11T16:27:20.592000Z,2025-05-11T17:25:08.540000Z,2025-05-14T07:21:28.160000Z,2025-05-11T17:25:09.044248Z,3468.0,C41MHPUZ,732,68,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6820cfd6c34414fb600d47d5,6718b63a1e293387ef30d259,APPROVED,Not Applicable,2025-05-11T16:27:04.849000Z,2025-05-11T16:47:04.731000Z,2025-05-14T07:20:42.674000Z,2025-05-11T16:47:05.256916Z,1200.0,C41MHPUZ,723,51,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
6820cfd7ed59b37f3c38caf6,5c4f5967aac8be0001716a65,APPROVED,Not Applicable,2025-05-11T16:28:56.307000Z,2025-05-11T16:46:51.882000Z,2025-05-14T07:20:36.717000Z,2025-05-11T16:46:52.440712Z,1076.0,C41MHPUZ,5699,33,Male,White,Ireland,United Kingdom,Ireland,English,Yes,Full-Time
6820cfd877b4aafb6f66ecbe,5da689dc1ce19b0016500435,APPROVED,Not Applicable,2025-05-11T16:27:12.862000Z,2025-05-11T16:55:55.088000Z,2025-05-14T07:20:47.546000Z,2025-05-11T16:55:55.668159Z,1723.0,C41MHPUZ,7009,32,Female,White,United States,United States,United States,English,Yes,Full-Time
6820cfe191f4f621c020cfe3,67fdb95863b421ac7768f5d5,RETURNED,Not Applicable,2025-05-11T16:27:42.451000Z,,,2025-05-14T07:37:13.837188Z,,,270,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d12108513bdc39acba08,672ed285dbe86b0a33526edd,RETURNED,Not Applicable,2025-05-11T16:42:33.390000Z,,,2025-05-14T07:37:13.842632Z,,,570,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d12b0bc79a42a5013721,67c9aee3e124597db0168dde,RETURNED,Not Applicable,2025-05-11T16:32:59.408000Z,,,2025-05-14T07:37:13.839056Z,,,645,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d26c3fcdc0df82fd58d7,6645ead2d999bda561f525ea,RETURNED,Not Applicable,2025-05-11T16:38:23.907000Z,,,2025-05-14T07:37:13.859030Z,,,847,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d2d51b247ea736d50e72,673feeafa80a279f5cc63e33,RETURNED,Not Applicable,2025-05-11T16:40:10.459000Z,,,2025-05-14T07:37:13.844505Z,,,1431,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d38f24b541e819da1ef9,6709b9892c255ccca832882f,RETURNED,Not Applicable,2025-05-11T16:43:20.284000Z,,,2025-05-14T07:37:13.843227Z,,,632,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d398093ba8ea5e9276bc,67eda1b5c2b6765fa73470f0,RETURNED,Not Applicable,2025-05-11T16:43:13.183000Z,,,2025-05-14T07:37:13.856428Z,,,255,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d4470c1b53fc378bc5e7,67eb2bd6461dbf31558bcfe5,RETURNED,Not Applicable,2025-05-11T16:46:35.683000Z,,,2025-05-14T07:37:13.849362Z,,,482,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820d483c36d68379be4028e,653581671571d347299832d7,APPROVED,Not Applicable,2025-05-11T16:47:03.686000Z,2025-05-11T17:14:19.779000Z,2025-05-14T07:21:21.568000Z,2025-05-11T17:14:20.341234Z,1637.0,C41MHPUZ,2182,47,Male,Mixed,United States,United States,United States,English,No,Other
6820d7a734c0ebdd0e759b19,63af557b3d4f219c3226b7d6,APPROVED,Not Applicable,2025-05-11T17:00:40.512000Z,2025-05-11T17:26:55.163000Z,2025-05-14T07:21:35.176000Z,2025-05-11T17:26:55.692572Z,1575.0,C41MHPUZ,2952,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6820dd0450f08e26933af911,5c180a3ac59c17000167491e,RETURNED,Not Applicable,2025-05-11T17:33:16.747000Z,,,2025-05-14T07:37:13.847440Z,,,3995,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820dd163065d2e818add77e,668e88ea6a476e76e0c1993b,APPROVED,Not Applicable,2025-05-11T17:26:06.936000Z,2025-05-11T18:03:40.849000Z,2025-05-14T07:21:43.335000Z,2025-05-11T18:03:41.389382Z,2254.0,C41MHPUZ,654,41,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6820df578b253cb141b06ace,67d87d85d3ae2736a4eb9c34,RETURNED,Not Applicable,2025-05-11T17:33:26.523000Z,,,2025-05-14T07:37:13.850963Z,,,356,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6820e207d165330247d715b2,6156fef09d1ab07148870099,APPROVED,Not Applicable,2025-05-11T17:44:42.341000Z,2025-05-11T18:03:39.931000Z,2025-05-14T07:21:49.767000Z,2025-05-11T18:03:42.067880Z,1138.0,C41MHPUZ,3538,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6820e4c81df47bb37c3e4400,5ea1d789f5c6d70c14fbe739,APPROVED,Not Applicable,2025-05-11T17:56:38.777000Z,2025-05-11T18:33:31.189000Z,2025-05-14T07:21:56.120000Z,2025-05-11T18:33:31.887433Z,2213.0,C41MHPUZ,1001,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68216dae0761903266730f7c,604cab384bdb156877c9d031,APPROVED,Not Applicable,2025-05-12T03:41:32.034000Z,2025-05-12T04:14:05.150000Z,2025-05-14T07:22:29.162000Z,2025-05-12T04:14:05.700755Z,1954.0,C41MHPUZ,493,27,Male,Mixed,Australia,Australia,Australia,English,DATA_EXPIRED,Other
68216dae1542b8300c6d771d,5c7ea15cb215c6000122b48d,APPROVED,Not Applicable,2025-05-12T03:40:35.345000Z,2025-05-12T04:11:47.211000Z,2025-05-14T07:22:17.748000Z,2025-05-12T04:11:47.655489Z,1872.0,C41MHPUZ,1258,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68216db090c170639836ff58,6628078ec9f3353ac0da6f0b,APPROVED,Not Applicable,2025-05-12T03:41:17.955000Z,2025-05-12T04:23:15.647000Z,2025-05-14T07:23:08.637000Z,2025-05-12T04:23:16.142289Z,2518.0,C41MHPUZ,48,24,Male,White,United States,United States,United States,English,No,Other
68216db0ac347f5ce4a0bd1a,678f0bb28ec3307e4f1afb78,RETURNED,Not Applicable,2025-05-12T03:40:35.762000Z,,,2025-05-14T07:37:13.852473Z,,,1396,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68216db129c4093a4b42fafa,67bd6c87f503d16fdf672aad,RETURNED,Not Applicable,2025-05-12T03:40:45.358000Z,,,2025-05-14T07:37:13.863738Z,,,769,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68216db181214af359958588,6643be675817fd2a43298a04,APPROVED,Not Applicable,2025-05-12T03:40:55.163000Z,2025-05-12T04:23:08.499000Z,2025-05-14T07:22:42.909000Z,2025-05-12T04:23:09.035294Z,2534.0,C41MHPUZ,1394,29,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
68216db21e0c6eb89c4b90bd,65a97afe116a650acc588c5b,RETURNED,Not Applicable,2025-05-12T03:41:02.573000Z,,,2025-05-14T07:37:13.855552Z,,,444,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68216db25235505ae70e38d0,63b9ff9f64549294f0abe3c1,RETURNED,Not Applicable,2025-05-12T03:40:45.494000Z,,,2025-05-14T07:37:13.856147Z,,,1878,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68216db26348a8edd5a15ecb,674f9a833a135c9fab6590cb,RETURNED,Not Applicable,2025-05-12T03:40:41.563000Z,,,2025-05-14T07:37:13.859506Z,,,376,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68216db3db94058af9cf2c7b,60fd6618f9a377f54dcdf318,APPROVED,Not Applicable,2025-05-12T03:40:40.941000Z,2025-05-12T04:07:30.982000Z,2025-05-14T07:22:09.121000Z,2025-05-12T04:07:31.522832Z,1611.0,C41MHPUZ,10117,39,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
68216ddfbbf0c963abf4c6fc,597d52463358830001cad7cf,RETURNED,Not Applicable,2025-05-12T03:41:19.902000Z,,,2025-05-14T07:37:13.861415Z,,,489,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68216def653e0b17eff60ded,5d0d16d991270800010b7dd7,APPROVED,Not Applicable,2025-05-12T03:41:40.030000Z,2025-05-12T04:16:32.797000Z,2025-05-14T07:22:22.765000Z,2025-05-12T04:16:33.256052Z,2093.0,C41MHPUZ,5838,38,Male,White,United States,United States,United States,English,No,Full-Time
68216ebb54334f6474a2ea3c,67ed8c413ee1e246af13b598,RETURNED,Not Applicable,2025-05-12T03:45:08.625000Z,,,2025-05-14T07:37:13.860905Z,,,82,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68216f35634fedb88ef0ffbe,67ea9ad398b8c9dc73ebce8f,RETURNED,Not Applicable,2025-05-12T03:47:12.214000Z,,,2025-05-14T07:37:13.880361Z,,,315,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
