StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q52,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,PROLIFIC_PID
2025-05-07 11:40:27,2025-05-07 12:17:56,IP Address,82.31.50.181,100,2248,True,2025-05-07 12:17:57,R_8YmkJsrW1YWTd98,,,,,53.4146,-2.2274,anonymous,EN,668a9e53e7690b3b64d48e92,Go to BBC.com and summarize the top story featured on their homepage today. Include the headline and a short description of what the article is about. Make sure to click through to the full article to get the details.,bbc_topstory_1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,Log ID: 07_05_2025_17_43_01_THR,Correct,Correct,the agent could not execute this step as there is large output of error messages. The agent tried 3 times to excute clicking a link to view an article but failed each time.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 07_05_2025_17_43_01_aZt,Correct,Initially failed on the first try bur was able to succeed on next attempt to etablish the top story,Initially failed on the first try but was able to extract the headline on the nexr attempt,Failed to execute properly on first two attempts but succeeded in extracting the summary in the 3rd attempt,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Right,668a9e53e7690b3b64d48e92
2025-05-07 11:32:07,2025-05-07 12:27:13,IP Address,207.230.114.250,100,3306,True,2025-05-07 12:27:13,R_1Ltyh905MFDkebO,,,,,37.751,-97.822,anonymous,EN,66af82fe7c33867b3ed6efcb,"what is the pollution of Ghana? ",07_05_2025_17_52_02_FAG,Yes - text was produced showing the agent working through the task,NA,"Yes, I can identify the steps from the model's output",,07_05_2025_17_52_02_oTk,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,"Yes, I can identify the steps from the model's output",,07_05_2025_17_52_02_FAG,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,correct,tie,66af82fe7c33867b3ed6efcb
2025-05-07 11:53:43,2025-05-07 12:27:49,IP Address,84.64.177.19,100,2046,True,2025-05-07 12:27:49,R_8DX3FQN2cuDWiqt,,,,,52.382,-1.5874,anonymous,EN,5b4cb0ebcf1ead0001fd8a7c,Rank the top albums released in the year 2024 from the most streams to the least streams,music_1,"No - there was either no text produced or both panes show the output ""Error""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4cb0ebcf1ead0001fd8a7c
2025-05-07 12:04:31,2025-05-07 12:38:32,IP Address,152.37.122.216,100,2041,True,2025-05-07 12:38:33,R_2hSXC5dxsPC3Snv,,,,,51.4971,-0.0482,anonymous,EN,5cf42528e7c1d1001b527bbc,Create a list of NBA Basketball MVPs sorted in teams.,Sports_1,Yes - text was produced showing the agent working through the task," I hope you don't mind how I phrases one step where it was initially wrong then become correct. Thank you for the survey and good luck in your research.","Yes, I can identify the steps from the model's output",,Log ID: 07_05_2025_18_12_48_HXx,Correct,Correct,Correct,Incorrectly executed as the AI agent could not parse their extracted data from step 3.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 07_05_2025_18_12_48_NLl,Correct,Correct,Correct,Correct,"Initially incorrectly executed as they couldn't parse the data due to a validation error for the first 2 attempts.

Error in the first two attempts ""Field required [type=missing, input_value={'goal': 'Extract the lis...A MVPs grouped by team'}, input_type=dict]""

The AI agent adjusted and corrected the error.",Correct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Right / B is better,5cf42528e7c1d1001b527bbc
2025-05-07 11:57:02,2025-05-07 13:00:35,IP Address,92.113.40.149,100,3812,True,2025-05-07 13:00:35,R_7vyp35D6IvlEwk9,,,,,40.7126,-74.0066,anonymous,EN,67ed926df89e5986c69860ec,Create a list of the top-ranked e-books on oceanofpdf.com from the United Kingdom.,Wikipedia##!,Yes - text was produced showing the agent working through the task,No,"No, I cannot identify any steps clearly from the model's output",Failed to complete task in 3 different stages refer to the oceanofpdf.com,,,,,,,,,,,,,,,,,"Yes, I can identify the steps from the model's output",,Log ID: 07_05_2025_18_14_47_xLQ,Correct,Correct,Correct,Correct,Wrong. Information collected in a previous step was incorrect.,Correct,Correct,Correct,Wrong. Information collected in a previous step was incorrect.,Correct,Wrong. Information collected in a previous step was incorrect.,Correct,Wrong. Information collected in a previous step was incorrect.,Wrong. Information collected in a previous step was incorrect.,N/A,Right,67ed926df89e5986c69860ec
2025-05-07 12:39:29,2025-05-07 13:02:38,IP Address,86.136.186.137,100,1389,True,2025-05-07 13:02:39,R_8HOHDMYqTNVF1f3,,,,,52.5679,-0.2836,anonymous,EN,6441375cb1939aa4f7c2778e,"Create a list of the top 10 darts players in the United Kingdom, including their win rates",darts_1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,07_05_2025_18_43_04_XGu,Correct,Correct,Partial Success - Player stats table found but contains mixed nationalities and unclear win rates,Correct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,07_05_2025_18_43_04_ppN,Correct,Correct,Correct,Correct,Failed with Failed to parse model output then reran and was correct,Failed with Failed to parse model output then reran and was correct,Failed with Failed to parse model output then reran and was correct,"Failed with Failed to parse model output, failed 3 times then model stopped",N/A,N/A,N/A,N/A,N/A,N/A,N/A,left,6441375cb1939aa4f7c2778e
2025-05-07 13:18:50,2025-05-07 13:29:30,IP Address,86.109.83.6,100,640,True,2025-05-07 13:29:31,R_3oumroF3NVub2CJ,,,,,35.0737,-78.8883,anonymous,EN,67f2e0ae034b1eab0b51d81c,Search for how risk assessment tools are used in pretrial decisions in the U.S,40050,"No - there was either no text produced or both panes show the output ""Error""",good work although the arena failed me it did not produce any results. in general you are doing a very good work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f2e0ae034b1eab0b51d81c
2025-05-07 12:39:32,2025-05-07 13:55:23,IP Address,152.37.122.216,100,4550,True,2025-05-07 13:55:23,R_86l0vBX4zm0dSO5,,,,,51.4971,-0.0482,anonymous,EN,5cf42528e7c1d1001b527bbc,Compare the prices of the latest NVIDIA and AMD graphic cards (UK stores only).,Tech_prc1,Yes - text was produced showing the agent working through the task,Thank you for the survey and good luck in your research once again.,"Yes, I can identify the steps from the model's output",,Log ID: 07_05_2025_18_47_35_WyF,Correct,Correct,Correct,Correct,Initially failed with a validation response error and then became correct,Correct,Correct,"Initially incorrect,",Correct,Correct,Correct,Incorrect due to a parse error,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 07_05_2025_18_47_35_nMx,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,N/A,Right / B is better,5cf42528e7c1d1001b527bbc
2025-05-07 13:43:25,2025-05-07 13:57:09,IP Address,86.106.87.104,100,824,True,2025-05-07 13:57:09,R_5fut6UnEwRZvwkU,,,,,8.352,-62.6491,anonymous,EN,6664b8146408ebc8a3d7ea6e,"The current local time in Perth, Western Australia, Australia is 3:47 AM AWST on Wednesday, May 7, 2025.",perth_time_1,Yes - text was produced showing the agent working through the task,good,"Yes, I can identify the steps from the model's output",,37c8e13b-e7a8-4a7e-b5c1-e0b8c4f2d9a7,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,N/A,"Yes, I can identify the steps from the model's output",,8a2b9c3d-4e5f-6789-0123-456abcdef789,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,N/A,Tie,6664b8146408ebc8a3d7ea6e
2025-05-09 13:52:13,2025-05-09 14:02:39,IP Address,86.187.239.207,100,625,True,2025-05-09 14:02:39,R_2V8SR0DJbtPGI1g,,,,,52.999,-2.1871,anonymous,EN,62d6d87d91cf24a3c1c0f10c,Go to the Guardian's website and give me a summary of today's news.,Guardian1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,09_05_2025_19_54_50_EpN,Correct,"Step failed ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,09_05_2025_19_54_50_ZIp,Correct,Correct,"Failed at first ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A,62d6d87d91cf24a3c1c0f10c
2025-05-09 13:55:47,2025-05-09 14:11:44,IP Address,80.7.87.176,100,956,True,2025-05-09 14:11:44,R_2PiuMN7fPUZGvf3,,,,,51.4805,-0.0113,anonymous,EN,66cb2e0bd2169db778550269,Name the Top 10 headlines from BBC News,bbc_1,Yes - text was produced showing the agent working through the task,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_19_57_33_HgY,Correct,Correct,"Incorrect - A Total of 20 headlines were produced for this step, instead of the requested 10 headlines.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_19_57_33_CFM,Correct,Correct,Correct,Incorrect - Failed to Parse model output (1/3),Incorrect - Failed to Parse model (2/3) and (3/3),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,66cb2e0bd2169db778550269
2025-05-09 14:01:21,2025-05-09 14:15:48,IP Address,73.168.134.220,100,866,True,2025-05-09 14:15:48,R_38bgqqXYFhyagCJ,,,,,42.3275,-88.2918,anonymous,EN,66106426fc5e2e2bccfb8c60,"Submit search tasks that require me to interact with, or click, on websites.",ESPN_1,"No - there was either no text produced or both panes show the output ""Error""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66106426fc5e2e2bccfb8c60
2025-05-09 14:09:43,2025-05-09 14:25:42,IP Address,174.138.215.19,100,958,True,2025-05-09 14:25:42,R_7HwtIQMgAzumcr7,,,,,43.8503,-79.5128,anonymous,EN,67be04f9cae8554d5724b744,What are the today's top headlines from Fox News?,Fox_News_1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,09_05_2025_20_13_59_XFw,Correct,Correct,Incorrect. Failed step 3 3 times,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,N/A,Correct,Correct,Incorrect,Incorrect,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,67be04f9cae8554d5724b744
2025-05-09 13:53:28,2025-05-09 14:28:32,IP Address,73.214.111.135,100,2104,True,2025-05-09 14:28:33,R_7dqjXh90ZvIa3rH,,,,,40.2626,-80.1873,anonymous,EN,6475208cd6045ed7c2e281ab,"Please provide a list of the types of boats that can be rented at Piney Run Park in Eldersburg, Maryland and include the hourly rate. ",Y_Task_1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_20_11_09_SCY,Correct,Correct,Correct,Correct,Correct,Correct,Correct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_20_11_09_FrD,Correct,Failed to parse model output: content='[Current state ends],N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,6475208cd6045ed7c2e281ab
2025-05-09 14:29:56,2025-05-09 14:33:13,IP Address,68.14.143.125,100,196,True,2025-05-09 14:33:13,R_7LhtkO8RMRarrv9,,,,,41.9916,-72.56,anonymous,EN,669041884256730dc2ce4171,Please rank the U S Presidents by popularity,669041884256730dc2ce4171,"No - there was either no text produced or both panes show the output ""Error""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669041884256730dc2ce4171
2025-05-09 14:55:08,2025-05-09 15:14:11,IP Address,185.111.174.129,100,1143,True,2025-05-09 15:14:12,R_2pngZLZTEoWzKeV,,,,,51.5539,0.0487,anonymous,EN,66bb63dab2b110041a61af00,create a list of the top 20 best selling nintendo switch games,nintendo_switch_games1,Yes - text was produced showing the agent working through the task,the right model failed and did not complete the task after step 6,"Yes, I can identify the steps from the model's output",,09_05_2025_20_58_23_Idv,Correct,Correct,Correct,Correct,Correct,Correct,Coorect,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,09_05_2025_20_58_23_unx,Correct,Correct,Correct,Correct,Coorect,Correct,Incorrect - it was unable to complete the goal of scrolling to see the next 10 best selling games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,66bb63dab2b110041a61af00
2025-05-09 15:15:54,2025-05-09 15:38:01,IP Address,24.150.120.249,100,1326,True,2025-05-09 15:38:01,R_7eDlNGi2GIol4WD,,,,,43.4879,-79.7113,anonymous,EN,67acbb030811018b016dcaf7,What are the first 5 video titles on youtube homepage?,youtube_1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,09_05_2025_21_21_06_MSm,Correct,Correct,Correct,Correct,Correct,Bot was unable to properly record or interpret the title of the videos appearing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,09_05_2025_21_21_06_kAA,Correct,failed first time but was Correct on 2nd attempt,failed first time but Correct on 2nd attempt,Correct,Correct,Bot did not seem to know what to do or interpret after clicking the search bar,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,67acbb030811018b016dcaf7
2025-05-09 15:24:57,2025-05-09 15:50:06,IP Address,5.151.145.20,100,1508,True,2025-05-09 15:50:07,R_2ozlzIOko5qUQiB,,,,,53.7945,-1.5524,anonymous,EN,6658b1b56a1df274ee633fdc,Check all ticket touting websites and find the cheapest ticket I can get to Man City vs Bournemouth on the 20th of May,mcfctix_1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,"Log ID: 09_05_2025_21_28_12_OnA

",Correct,Correct,Correct,Correct,Incorrect - essentially repeated step 4. Bot recognizes this,Correct,Correct,Correct,Correct,Correct,Correct,Incorrect - repeated previous step,Correct,Incorrect - task failed to parse,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_21_28_12_RJD,Correct,Correct,Incorrect - failed to parse 3 times and terminated its attempts.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,6658b1b56a1df274ee633fdc
2025-05-09 15:23:15,2025-05-09 15:58:57,IP Address,71.57.53.83,100,2141,True,2025-05-09 15:58:57,R_5niMk8Hq8OAK5OW,,,,,41.4934,-87.3548,anonymous,EN,6643be675817fd2a43298a04,"a list of top 10 churches ",church1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,09_05_2025_21_30_52_Eso,Correct,Correct,Correct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,09_05_2025_21_30_52_wcO,"Correct""",Correct,Correct,"failed to put keyword in position ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,6643be675817fd2a43298a04
2025-05-09 15:34:55,2025-05-09 16:05:48,IP Address,87.114.73.241,100,1853,True,2025-05-09 16:05:49,R_2dMiJQNgGTesd84,,,,,53.6503,-3.0108,anonymous,EN,63af557b3d4f219c3226b7d6,"Please review Glasgow Celtic's fixtures from this season 2024/2025 so far and tell me how many goals they have scored across all competitive competitions and then review the goals and give me the distribution of goals in 10 minute intervals of games, e.g.0-10 minutes, 11-20 minutes21-30 minutes etc all the way up to 90 minutes and then include injury time as a separate interval.",GlasgowCelticgoals1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,09_05_2025_21_42_22_kZY,Correct,Correct,Correct,Correct,"Step 5 says official site only shows scores and not goal data. It does but it requires a click into each result to find this, The whole task failed at this point.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,09_05_2025_21_42_22_SdT,Failed to invoke model - result failed on 3 attempts at step 1.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,63af557b3d4f219c3226b7d6
2025-05-09 15:41:04,2025-05-09 16:10:08,IP Address,24.46.16.73,100,1743,True,2025-05-09 16:10:09,R_3o1WyOFNcFMo5IR,,,,,40.7964,-74.0203,anonymous,EN,5dc3552003f8562725a1b956,What is the best Arcade Fire albums listed from best to worst?,question_1,Yes - text was produced showing the agent working through the task,Great study! Very interesting. Thanks for sharing!,"Yes, I can identify the steps from the model's output",,09_05_2025_21_53_08_Zvg,Correct,Correct,Correct,Correct,Correct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_21_53_08_BHP,Correct,Correct,Correct,Correct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Right,5dc3552003f8562725a1b956
2025-05-09 15:23:27,2025-05-09 16:12:01,IP Address,216.120.189.104,100,2914,True,2025-05-09 16:12:02,R_8wt7STKtbJLAHS3,,,,,51.5081,-0.1278,anonymous,EN,67402c1286cd87fe38f29ffd,"give me a recipe for making pasta with cheese from the top 3 cooking websites, make it environmentally sustainable.",cooking recipe,Yes - text was produced showing the agent working through the task,"A lot of instructions to read and understand, but they were clear and direct. ","Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_21_36_59_crp,correct,correct,"failed to parse model output, result failed 1/3 times. could not parse response. Ai agent couldn't proceed with this ""json\n{\n  ""current_state"": {\n    ""evaluation_previous_goal"": ""Success - Accessed BBC GoodFood recipe with sustainability focus (\'super-green\' ingredients)"",\n    ""memory"": ""1/3 websites processed (BBC GoodFood). Sustainability indicators found: leafy greens reduce food waste. Next targets: AllRecipes & Epicurious"",\n    ""next_goal"": ""Extract recipe details and sustainability notes from current page""\n  },\n  ""action"": [\n    {\n      ""extract_content"": {\n        ""goal"": ""Ingredients list and any sustainability notes about reduced dairy/energy/transportation""\n      }\n    },\n    {\n      ""go_back"": {}\n    }\n  ]\n}\n""",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,Log ID: 09_05_2025_21_36_59_AvQ,"failed to parse model output, result failed 3/3 times. stopping due to 3 consecutive failures.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,left,67402c1286cd87fe38f29ffd
2025-05-09 15:30:34,2025-05-09 16:13:54,IP Address,99.255.104.245,100,2599,True,2025-05-09 16:13:54,R_1eUEZ3u2lJxihkN,,,,,43.4228,-80.3618,anonymous,EN,6544fd514964fea23051c3b7,List out the symptoms of Vitamin D deficiency from WebMd and any other medical website,WebMd_query1,Yes - text was produced showing the agent working through the task,,"Yes, I can identify the steps from the model's output",,09_05_2025_21_40_30_XjR,Correct,Correct,"An element was missing , leading to evaluation failure, that was possibly due to loading issues",Correct,Correct,Correct,Correct,Correct,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Yes, I can identify the steps from the model's output",,09_05_2025_21_40_30_YEs,Correct,Correct,"Extraction failed, three times. task aborted ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Left,6544fd514964fea23051c3b7
